id,installation_type,imo,vessel_name,start_date,end_date,installation time,latitude,longitude,windfarm_name,turbine_id,turbine_latitude,turbine_longitude,,,
9273046,turbine,9646481,Sea Installer,6/21/2021 3:00,6/23/2021 1:23,,53.99733,1.56515,Hornsea 2,9144205,53.99825,1.56513,,,
9273048,turbine,9646481,Sea Installer,6/23/2021 3:00,6/24/2021 11:00,,53.99026,1.57218,Hornsea 2,9144197,53.99088,1.57335,,,
9273050,turbine,9646481,Sea Installer,6/24/2021 12:02,6/25/2021 15:28,,53.9636,1.57386,Hornsea 2,9144161,53.96263,1.57365,,,
9273054,turbine,9646481,Sea Installer,6/28/2021 5:00,6/29/2021 4:00,,54.00745,1.44639,Hornsea 2,9144229,54.00728,1.44795,,,
9273056,turbine,9646481,Sea Installer,6/29/2021 5:00,6/30/2021 12:00,,54.00696,1.47323,Hornsea 2,9144227,54.00683,1.47478,,,
9273061,turbine,9646481,Sea Installer,7/2/2021 8:00,7/3/2021 12:02,,54.00054,1.45365,Hornsea 2,9144213,54.00117,1.4548,,,
9273064,turbine,9646481,Sea Installer,7/3/2021 14:07,7/4/2021 13:00,,54.00589,1.49434,Hornsea 2,9144225,54.00647,1.49563,,,
9273070,turbine,9646481,Sea Installer,7/7/2021 0:02,7/8/2021 2:01,,53.94917,1.55765,Hornsea 2,9144147,53.94985,1.55883,,,
9273072,turbine,9646481,Sea Installer,7/8/2021 4:06,7/9/2021 5:00,,53.95499,1.53119,Hornsea 2,9144149,53.95592,1.53167,,,
9273077,turbine,9646481,Sea Installer,7/10/2021 15:00,7/11/2021 12:00,,53.97391,1.53038,Hornsea 2,9144175,53.97475,1.53108,,,
9273079,turbine,9646481,Sea Installer,7/11/2021 13:02,7/12/2021 16:00,,53.97796,1.50841,Hornsea 2,9144177,53.97705,1.50807,,,
9273083,turbine,9646481,Sea Installer,7/15/2021 18:00,7/16/2021 21:00,,53.9611,1.49783,Hornsea 2,9144163,53.96195,1.49865,,,
9273085,turbine,9646481,Sea Installer,7/16/2021 23:00,7/17/2021 21:04,,53.96406,1.47608,Hornsea 2,9144165,53.96315,1.47558,,,
9273089,turbine,9646481,Sea Installer,7/20/2021 23:04,7/22/2021 4:00,,53.93503,1.52684,Hornsea 2,9144137,53.93565,1.528,,,
9273091,turbine,9646481,Sea Installer,7/22/2021 5:00,7/23/2021 12:00,,53.93533,1.57344,Hornsea 2,9144135,53.93618,1.57405,,,
9273107,turbine,9646481,Sea Installer,8/2/2021 21:00,8/4/2021 0:00,,53.91995,1.49972,Hornsea 2,9144125,53.92088,1.49998,,,
9273109,turbine,9646481,Sea Installer,8/4/2021 1:04,8/5/2021 16:00,,53.92087,1.52161,Hornsea 2,9144123,53.92058,1.5231,,,
9273111,turbine,9646481,Sea Installer,8/5/2021 17:00,8/7/2021 13:00,,53.92115,1.54283,Hornsea 2,9144121,53.92207,1.54315,,,
9273113,turbine,9646481,Sea Installer,8/7/2021 15:00,8/9/2021 16:00,,53.98812,1.67832,Hornsea 2,9144415,53.98907,1.67863,,,
9273117,turbine,9646481,Sea Installer,8/12/2021 6:06,8/14/2021 0:00,,53.99445,1.77056,Hornsea 2,9144439,53.99522,1.77158,,,
9273120,turbine,9646481,Sea Installer,8/14/2021 2:00,8/17/2021 13:05,,53.98693,1.82665,Hornsea 2,9144119,53.98767,1.82576,,,
9273122,turbine,9646481,Sea Installer,8/17/2021 15:02,8/18/2021 23:00,,53.98685,1.73206,Hornsea 2,9144413,53.9868,1.7336,,,
9273125,turbine,9646481,Sea Installer,8/19/2021 1:02,8/20/2021 9:05,,53.9811,1.70388,Hornsea 2,9144403,53.98203,1.70403,,,
9273131,turbine,9646481,Sea Installer,8/23/2021 5:00,8/24/2021 20:03,,53.98977,1.80494,Hornsea 2,9144437,53.99057,1.8058,,,
9273133,turbine,9646481,Sea Installer,8/24/2021 22:00,8/27/2021 15:09,,53.9847,1.91351,Hornsea 2,9144429,53.98557,1.91422,,,
9273136,turbine,9646481,Sea Installer,8/27/2021 17:02,8/29/2021 0:00,,53.98536,1.93121,Hornsea 2,9144427,53.9851,1.93282,,,
9273138,turbine,9646481,Sea Installer,8/29/2021 1:04,9/2/2021 13:00,,53.98245,1.94422,Hornsea 2,9144425,53.98323,1.94507,,,
9273142,turbine,9646481,Sea Installer,9/5/2021 3:00,9/6/2021 1:00,,53.98244,1.96986,Hornsea 2,9144423,53.9833,1.97058,,,
9273144,turbine,9646481,Sea Installer,9/6/2021 2:00,9/6/2021 19:00,,53.98001,2.00197,Hornsea 2,9144419,53.98088,2.00257,,,
9273148,turbine,9646481,Sea Installer,9/6/2021 23:00,9/7/2021 18:00,,53.9814,1.98803,Hornsea 2,9144421,53.9808,1.98933,,,
9273150,turbine,9646481,Sea Installer,9/7/2021 21:00,9/10/2021 0:03,,53.98661,1.86991,Hornsea 2,9144433,53.98627,1.87142,,,
9273156,turbine,9646481,Sea Installer,9/12/2021 21:04,9/13/2021 19:12,,53.97341,2.07999,Hornsea 2,9144405,53.97432,2.08057,,,
9273159,turbine,9646481,Sea Installer,9/13/2021 21:17,9/15/2021 5:02,,53.96557,2.09003,Hornsea 2,9144389,53.96482,2.08908,,,
9273162,turbine,9646481,Sea Installer,9/15/2021 7:01,9/17/2021 7:00,,53.96251,2.05258,Hornsea 2,9144375,53.9617,2.0519,,,
9273164,turbine,9646481,Sea Installer,9/17/2021 9:00,9/18/2021 11:04,,53.94681,2.02526,Hornsea 2,9144361,53.94772,2.0257,,,
9273170,turbine,9646481,Sea Installer,9/21/2021 4:10,9/22/2021 1:00,,53.96309,1.8856,Hornsea 2,9144383,53.96218,1.8851,,,
9273172,turbine,9646481,Sea Installer,9/22/2021 3:00,9/25/2021 20:12,,53.94412,1.98584,Hornsea 2,9144363,53.9447,1.98713,,,
9273175,turbine,9646481,Sea Installer,9/25/2021 23:03,9/26/2021 19:03,,53.9669,1.79795,Hornsea 2,9144387,53.966,1.79765,,,
9273177,turbine,9646481,Sea Installer,9/26/2021 21:09,9/28/2021 3:14,,53.95657,1.84839,Hornsea 2,9144369,53.95748,1.84882,,,
9273179,turbine,9646481,Sea Installer,9/28/2021 4:16,10/6/2021 23:06,,53.9581,1.84763,Hornsea 2,9144369,53.95748,1.84882,,,
9273183,turbine,9646481,Sea Installer,10/10/2021 7:13,10/11/2021 8:03,,53.93253,1.9607,Hornsea 2,9144343,53.93163,1.96032,,,
9273186,turbine,9646481,Sea Installer,10/11/2021 10:20,10/12/2021 18:15,,53.94074,1.95166,Hornsea 2,9144349,53.93983,1.9513,,,
9273188,turbine,9646481,Sea Installer,10/12/2021 22:44,10/13/2021 18:01,,53.94791,1.89934,Hornsea 2,9144367,53.94878,1.89987,,,
9273190,turbine,9646481,Sea Installer,10/13/2021 20:54,10/16/2021 8:10,,53.9414,1.90931,Hornsea 2,9144351,53.94048,1.90902,,,
9273197,turbine,9646481,Sea Installer,10/20/2021 3:18,10/24/2021 19:07,,53.90046,1.64147,Hornsea 2,9144311,53.90023,1.64303,,,
9273199,turbine,9646481,Sea Installer,10/24/2021 20:10,10/25/2021 19:02,,53.87708,1.63788,Hornsea 2,9144291,53.87768,1.63908,,,
9273201,turbine,9646481,Sea Installer,10/25/2021 20:04,11/2/2021 0:08,,53.8696,1.6264,Hornsea 2,9144285,53.86935,1.62798,,,
9273204,turbine,9646481,Sea Installer,11/2/2021 4:12,11/2/2021 18:17,,53.86232,1.63576,Hornsea 2,9144269,53.86142,1.63618,,,
9273209,turbine,9646481,Sea Installer,11/6/2021 3:02,11/8/2021 14:00,,53.84166,1.5872,Hornsea 2,9144255,53.84265,1.58705,,,
9273211,turbine,9646481,Sea Installer,11/8/2021 16:00,11/10/2021 16:01,,53.84206,1.58582,Hornsea 2,9144255,53.84265,1.58705,,,
9273213,turbine,9646481,Sea Installer,11/10/2021 17:05,11/11/2021 12:02,,53.84518,1.60649,Hornsea 2,9144253,53.84608,1.60597,,,
9273215,turbine,9646481,Sea Installer,11/11/2021 13:04,11/13/2021 11:02,,53.85715,1.61345,Hornsea 2,9144271,53.85775,1.61467,,,
9273217,turbine,9646481,Sea Installer,11/13/2021 13:18,11/14/2021 11:08,,53.88969,1.60667,Hornsea 2,9144303,53.8888,1.6064,,,
9273223,turbine,9646481,Sea Installer,11/17/2021 22:11,11/22/2021 12:04,,53.88115,1.58729,Hornsea 2,9144293,53.88102,1.58882,,,
9273226,turbine,9646481,Sea Installer,11/22/2021 15:02,11/23/2021 13:00,,53.85876,1.59038,Hornsea 2,9144273,53.85963,1.59092,,,
9273229,turbine,9646481,Sea Installer,11/23/2021 15:01,11/24/2021 12:07,,53.83667,1.57046,Hornsea 2,9144237,53.83757,1.56998,,,
9273231,turbine,9646481,Sea Installer,11/24/2021 13:03,11/29/2021 15:07,,53.8679,1.58037,Hornsea 2,9144287,53.86772,1.58193,,,
9273235,turbine,9646481,Sea Installer,12/3/2021 16:08,12/4/2021 11:13,,53.83566,1.47178,Hornsea 2,9144247,53.83665,1.47182,,,
9273238,turbine,9646481,Sea Installer,12/4/2021 14:18,12/9/2021 4:02,,53.83734,1.45617,Hornsea 2,9144249,53.83795,1.45737,,,
9273241,turbine,9646481,Sea Installer,12/9/2021 6:06,12/11/2021 2:20,,53.85119,1.45368,Hornsea 2,9144267,53.85178,1.45493,,,
9273243,turbine,9646481,Sea Installer,12/11/2021 5:02,12/11/2021 15:05,,53.94913,1.5578,Hornsea 2,9144147,53.94985,1.55883,,,
9273247,turbine,9646481,Sea Installer,12/14/2021 11:03,12/16/2021 13:00,,53.86918,1.53293,Hornsea 2,9144289,53.86942,1.53457,,,
9273249,turbine,9646481,Sea Installer,12/16/2021 15:00,12/17/2021 12:01,,53.88179,1.54549,Hornsea 2,9144295,53.88128,1.54412,,,
9273251,turbine,9646481,Sea Installer,12/17/2021 13:00,12/18/2021 20:00,,53.89043,1.55462,Hornsea 2,9144305,53.89097,1.5561,,,
9273253,turbine,9646481,Sea Installer,12/18/2021 21:00,12/19/2021 16:00,,53.90285,1.56653,Hornsea 2,9144315,53.9023,1.56517,,,
9273259,turbine,9646481,Sea Installer,12/22/2021 5:00,12/23/2021 5:01,,53.89829,1.50051,Hornsea 2,9144317,53.89897,1.50163,,,
9273261,turbine,9646481,Sea Installer,12/23/2021 6:00,12/24/2021 10:02,,53.88211,1.49487,Hornsea 2,9144297,53.88272,1.49608,,,
9273264,turbine,9646481,Sea Installer,12/24/2021 12:02,12/27/2021 7:01,,53.88408,1.51761,Hornsea 2,9144307,53.88498,1.51723,,,
9273267,turbine,9646481,Sea Installer,12/27/2021 9:02,12/28/2021 11:02,,53.91724,1.45778,Hornsea 2,9144333,53.91642,1.45848,,,
9273273,turbine,9646481,Sea Installer,12/31/2021 14:01,1/8/2022 1:01,,53.907,1.46708,Hornsea 2,9144327,53.90742,1.46852,,,
9273275,turbine,9646481,Sea Installer,1/8/2022 2:01,1/10/2022 0:01,,53.8959,1.45797,Hornsea 2,9144319,53.89683,1.45847,,,
9273277,turbine,9646481,Sea Installer,1/10/2022 1:01,1/11/2022 0:01,,53.88838,1.46589,Hornsea 2,9144309,53.88912,1.46708,,,
9273280,turbine,9646481,Sea Installer,1/11/2022 2:01,1/12/2022 0:02,,53.87524,1.45795,Hornsea 2,9144299,53.87602,1.45892,,,
9274802,foundation,9605396,Aegir,5/3/2018 10:00,5/3/2018 23:00,,57.23204,-1.98743,EOWDC European Offshore Wind Deployment Centre (Aberdeen),9130859,57.23347,-1.98983,,,
9274810,foundation,9605396,Aegir,5/7/2018 15:00,5/7/2018 20:00,,57.21851,-1.99846,EOWDC European Offshore Wind Deployment Centre (Aberdeen),9130869,57.21986,-2.00052,,,
9274815,foundation,9605396,Aegir,5/9/2018 18:00,5/10/2018 1:00,,57.22863,-1.97234,EOWDC European Offshore Wind Deployment Centre (Aberdeen),9130861,57.23042,-1.97473,,,
9274823,foundation,9605396,Aegir,5/13/2018 12:00,5/13/2018 19:00,,57.21748,-1.98433,EOWDC European Offshore Wind Deployment Centre (Aberdeen),9130871,57.21625,-1.98641,,,
9274879,foundation,9605396,Aegir,7/21/2018 3:04,7/21/2018 12:01,,52.2234,2.52082,East Anglia One,9130441,52.22267,2.51764,,,
9274883,foundation,9605396,Aegir,7/21/2018 16:00,7/21/2018 21:00,,52.22993,2.51781,East Anglia One,9130431,52.22916,2.51529,,,
9274894,foundation,9605396,Aegir,7/22/2018 16:01,7/23/2018 1:00,,52.24027,2.50816,East Anglia One,9130415,52.24237,2.5083,,,
9274907,foundation,9605396,Aegir,7/23/2018 22:00,7/24/2018 5:00,,52.27187,2.52624,East Anglia One,9130385,52.27132,2.52451,,,
9274909,foundation,9605396,Aegir,7/24/2018 6:00,7/24/2018 19:00,,52.27279,2.52773,East Anglia One,9130385,52.27132,2.52451,,,
9274924,foundation,9605396,Aegir,8/20/2018 19:01,8/21/2018 6:13,,52.18154,2.50841,East Anglia One,9130493,52.18149,2.50938,,,
9274929,foundation,9605396,Aegir,8/21/2018 13:00,8/21/2018 22:00,,52.18996,2.53532,East Anglia One,9130481,52.19114,2.53583,,,
9274939,foundation,9605396,Aegir,8/22/2018 23:11,8/23/2018 9:04,,52.20232,2.52993,East Anglia One,9130465,52.20384,2.52927,,,
9274945,foundation,9605396,Aegir,8/23/2018 18:05,8/24/2018 1:02,,52.31465,2.50143,East Anglia One,9130339,52.31622,2.50091,,,
9274954,foundation,9605396,Aegir,8/24/2018 13:01,8/24/2018 18:11,,52.30339,2.5129,East Anglia One,9130351,52.30341,2.50735,,,
9274980,foundation,9605396,Aegir,8/27/2018 22:13,8/28/2018 4:25,,52.30457,2.51024,East Anglia One,9130351,52.30341,2.50735,,,
9275007,foundation,9605396,Aegir,9/16/2018 12:04,9/16/2018 21:00,,52.30806,2.53958,East Anglia One,9130349,52.30592,2.5373,,,
9275027,foundation,9605396,Aegir,9/24/2018 15:15,9/24/2018 23:13,,52.28768,2.55012,East Anglia One,9130367,52.28711,2.54817,,,
9275037,foundation,9605396,Aegir,9/25/2018 14:04,9/25/2018 23:02,,52.28614,2.5489,East Anglia One,9130367,52.28711,2.54817,,,
9275043,foundation,9605396,Aegir,9/26/2018 8:01,9/26/2018 14:00,,52.32114,2.49804,East Anglia One,9130333,52.32246,2.49699,,,
9275053,foundation,9605396,Aegir,9/27/2018 11:00,9/27/2018 21:00,,52.18232,2.53962,East Anglia One,9130489,52.18481,2.53976,,,
9275074,foundation,9605396,Aegir,10/8/2018 7:00,10/8/2018 12:02,,52.23921,2.47794,East Anglia One,9130419,52.23941,2.47897,,,
9275078,foundation,9605396,Aegir,10/8/2018 18:07,10/9/2018 0:00,,52.22416,2.48445,East Anglia One,9130437,52.22624,2.48537,,,
9275082,foundation,9605396,Aegir,10/9/2018 5:00,10/9/2018 10:00,,52.21736,2.49006,East Anglia One,9130443,52.22018,2.48835,,,
9275107,foundation,9605396,Aegir,10/15/2018 0:15,10/15/2018 7:03,,52.26073,2.46869,East Anglia One,9130403,52.25811,2.46795,,,
9275109,foundation,9605396,Aegir,10/15/2018 8:02,10/15/2018 15:01,,52.26042,2.46847,East Anglia One,9130403,52.25811,2.46795,,,
9275111,foundation,9605396,Aegir,10/15/2018 17:10,10/16/2018 0:19,,52.27922,2.45998,East Anglia One,9130379,52.27722,2.45741,,,
9275382,foundation,9605396,Aegir,6/10/2020 4:10,6/10/2020 11:00,,23.98297,120.22965,Taipower Changhua Phase 1 (Demo),9141841,23.98233,120.22914,,,
9275386,foundation,9605396,Aegir,6/10/2020 15:04,6/11/2020 0:00,,23.98289,120.22979,Taipower Changhua Phase 1 (Demo),9141841,23.98233,120.22914,,,
9275388,foundation,9605396,Aegir,6/11/2020 3:03,6/12/2020 7:05,,23.98285,120.22988,Taipower Changhua Phase 1 (Demo),9141841,23.98233,120.22914,,,
9275400,foundation,9605396,Aegir,6/13/2020 12:06,6/13/2020 18:00,,23.98434,120.22975,Taipower Changhua Phase 1 (Demo),9141841,23.98233,120.22914,,,
9275406,foundation,9605396,Aegir,6/14/2020 2:03,6/14/2020 15:00,,23.98441,120.22932,Taipower Changhua Phase 1 (Demo),9141841,23.98233,120.22914,,,
9275412,foundation,9605396,Aegir,6/15/2020 2:05,6/15/2020 10:01,,23.9844,120.22932,Taipower Changhua Phase 1 (Demo),9141841,23.98233,120.22914,,,
9275414,foundation,9605396,Aegir,6/15/2020 11:05,6/15/2020 17:08,,23.9844,120.22932,Taipower Changhua Phase 1 (Demo),9141841,23.98233,120.22914,,,
9275418,foundation,9605396,Aegir,6/15/2020 23:23,6/16/2020 6:00,,23.9844,120.22932,Taipower Changhua Phase 1 (Demo),9141841,23.98233,120.22914,,,
9275422,foundation,9605396,Aegir,6/16/2020 12:05,6/16/2020 19:04,,23.9844,120.22932,Taipower Changhua Phase 1 (Demo),9141841,23.98233,120.22914,,,
9275430,foundation,9605396,Aegir,6/17/2020 5:06,6/17/2020 12:00,,23.98439,120.22932,Taipower Changhua Phase 1 (Demo),9141841,23.98233,120.22914,,,
9275440,foundation,9605396,Aegir,6/18/2020 1:11,6/18/2020 7:03,,23.98437,120.22933,Taipower Changhua Phase 1 (Demo),9141841,23.98233,120.22914,,,
9275462,foundation,9605396,Aegir,6/20/2020 2:17,6/20/2020 8:01,,23.98441,120.22933,Taipower Changhua Phase 1 (Demo),9141841,23.98233,120.22914,,,
9275486,foundation,9605396,Aegir,6/21/2020 23:08,6/22/2020 6:03,,23.9844,120.22932,Taipower Changhua Phase 1 (Demo),9141841,23.98233,120.22914,,,
9275490,foundation,9605396,Aegir,6/22/2020 9:06,6/22/2020 14:20,,23.98441,120.22931,Taipower Changhua Phase 1 (Demo),9141841,23.98233,120.22914,,,
9275498,foundation,9605396,Aegir,6/22/2020 23:00,6/23/2020 5:05,,23.98439,120.22932,Taipower Changhua Phase 1 (Demo),9141841,23.98233,120.22914,,,
9275500,foundation,9605396,Aegir,6/23/2020 7:04,6/23/2020 14:12,,23.98439,120.22932,Taipower Changhua Phase 1 (Demo),9141841,23.98233,120.22914,,,
9275524,foundation,9605396,Aegir,6/25/2020 9:07,6/25/2020 16:13,,23.98441,120.22931,Taipower Changhua Phase 1 (Demo),9141841,23.98233,120.22914,,,
9275534,foundation,9605396,Aegir,6/26/2020 6:00,6/26/2020 13:00,,23.9844,120.22933,Taipower Changhua Phase 1 (Demo),9141841,23.98233,120.22914,,,
9275546,foundation,9605396,Aegir,6/27/2020 7:00,6/27/2020 12:16,,23.9844,120.22933,Taipower Changhua Phase 1 (Demo),9141841,23.98233,120.22914,,,
9275550,foundation,9605396,Aegir,6/27/2020 18:40,6/28/2020 0:14,,23.98441,120.22932,Taipower Changhua Phase 1 (Demo),9141841,23.98233,120.22914,,,
9275554,foundation,9605396,Aegir,6/28/2020 8:00,6/28/2020 15:01,,23.98441,120.22932,Taipower Changhua Phase 1 (Demo),9141841,23.98233,120.22914,,,
9275558,foundation,9605396,Aegir,6/28/2020 20:12,6/29/2020 3:00,,23.98439,120.22944,Taipower Changhua Phase 1 (Demo),9141841,23.98233,120.22914,,,
9275562,foundation,9605396,Aegir,6/29/2020 9:00,6/29/2020 15:00,,23.98439,120.22948,Taipower Changhua Phase 1 (Demo),9141841,23.98233,120.22914,,,
9275570,foundation,9605396,Aegir,6/30/2020 5:05,6/30/2020 22:05,,23.9844,120.22928,Taipower Changhua Phase 1 (Demo),9141841,23.98233,120.22914,,,
9275592,foundation,9605396,Aegir,7/2/2020 20:00,7/3/2020 2:00,,23.97407,120.22521,Taipower Changhua Phase 1 (Demo),9141849,23.97197,120.22452,,,
9275594,foundation,9605396,Aegir,7/3/2020 3:00,7/3/2020 8:01,,23.97407,120.22523,Taipower Changhua Phase 1 (Demo),9141849,23.97197,120.22452,,,
9275596,foundation,9605396,Aegir,7/3/2020 10:03,7/3/2020 21:03,,23.97408,120.2252,Taipower Changhua Phase 1 (Demo),9141849,23.97197,120.22452,,,
9275600,foundation,9605396,Aegir,7/4/2020 0:08,7/4/2020 17:01,,23.97407,120.22535,Taipower Changhua Phase 1 (Demo),9141849,23.97197,120.22452,,,
9275614,foundation,9605396,Aegir,7/5/2020 18:11,7/6/2020 4:05,,24.00322,120.24129,Taipower Changhua Phase 1 (Demo),9141825,24.00144,120.24082,,,
9275616,foundation,9605396,Aegir,7/6/2020 5:01,7/7/2020 11:05,,24.00325,120.24093,Taipower Changhua Phase 1 (Demo),9141825,24.00144,120.24082,,,
9275626,foundation,9605396,Aegir,7/8/2020 5:12,7/9/2020 0:04,,24.00319,120.24101,Taipower Changhua Phase 1 (Demo),9141825,24.00144,120.24082,,,
9275638,foundation,9605396,Aegir,7/9/2020 14:03,7/10/2020 1:07,,23.9913,120.24,Taipower Changhua Phase 1 (Demo),9141837,23.98924,120.2396,,,
9275642,foundation,9605396,Aegir,7/10/2020 5:00,7/12/2020 14:13,,23.99129,120.24009,Taipower Changhua Phase 1 (Demo),9141837,23.98924,120.2396,,,
9275646,foundation,9605396,Aegir,7/12/2020 18:06,7/13/2020 17:05,,23.99128,120.24015,Taipower Changhua Phase 1 (Demo),9141837,23.98924,120.2396,,,
9275648,foundation,9605396,Aegir,7/13/2020 19:05,7/14/2020 18:02,,23.99134,120.24002,Taipower Changhua Phase 1 (Demo),9141837,23.98924,120.2396,,,
9275659,foundation,9605396,Aegir,7/15/2020 22:11,7/16/2020 19:02,,24.00849,120.25056,Taipower Changhua Phase 1 (Demo),9141821,24.00624,120.25052,,,
9275663,foundation,9605396,Aegir,7/16/2020 23:06,7/17/2020 5:44,,24.00847,120.25063,Taipower Changhua Phase 1 (Demo),9141821,24.00624,120.25052,,,
9275665,foundation,9605396,Aegir,7/17/2020 8:01,7/17/2020 20:10,,24.00848,120.25072,Taipower Changhua Phase 1 (Demo),9141821,24.00624,120.25052,,,
9275669,foundation,9605396,Aegir,7/17/2020 23:08,7/18/2020 6:00,,24.00848,120.25056,Taipower Changhua Phase 1 (Demo),9141821,24.00624,120.25052,,,
9275673,foundation,9605396,Aegir,7/18/2020 11:04,7/18/2020 20:08,,24.01266,120.24672,Taipower Changhua Phase 1 (Demo),9141823,24.01059,120.24649,,,
9275687,foundation,9605396,Aegir,7/20/2020 1:07,7/20/2020 7:02,,24.01267,120.24672,Taipower Changhua Phase 1 (Demo),9141823,24.01059,120.24649,,,
9275691,foundation,9605396,Aegir,7/20/2020 12:03,7/20/2020 23:00,,23.97185,120.22948,Taipower Changhua Phase 1 (Demo),9141851,23.9697,120.22972,,,
9275695,foundation,9605396,Aegir,7/21/2020 2:00,7/21/2020 10:00,,23.97184,120.2295,Taipower Changhua Phase 1 (Demo),9141851,23.9697,120.22972,,,
9275697,foundation,9605396,Aegir,7/21/2020 12:10,7/21/2020 18:01,,23.97183,120.22968,Taipower Changhua Phase 1 (Demo),9141851,23.9697,120.22972,,,
9275703,foundation,9605396,Aegir,7/22/2020 3:00,7/22/2020 12:00,,23.97193,120.22984,Taipower Changhua Phase 1 (Demo),9141851,23.9697,120.22972,,,
9275722,foundation,9605396,Aegir,7/23/2020 14:00,7/24/2020 1:01,,23.98187,120.23416,Taipower Changhua Phase 1 (Demo),9141843,23.97982,120.23398,,,
9275724,foundation,9605396,Aegir,7/24/2020 3:06,7/24/2020 12:00,,23.98186,120.23416,Taipower Changhua Phase 1 (Demo),9141843,23.97982,120.23398,,,
9275728,foundation,9605396,Aegir,7/24/2020 15:09,7/25/2020 1:07,,23.98187,120.23415,Taipower Changhua Phase 1 (Demo),9141843,23.97982,120.23398,,,
9275732,foundation,9605396,Aegir,7/25/2020 4:00,7/25/2020 13:01,,23.98187,120.23415,Taipower Changhua Phase 1 (Demo),9141843,23.97982,120.23398,,,
9275736,foundation,9605396,Aegir,7/25/2020 16:46,7/26/2020 2:00,,23.98187,120.23417,Taipower Changhua Phase 1 (Demo),9141843,23.97982,120.23398,,,
9275738,foundation,9605396,Aegir,7/26/2020 4:00,7/26/2020 21:10,,23.98187,120.23418,Taipower Changhua Phase 1 (Demo),9141843,23.97982,120.23398,,,
9275746,foundation,9605396,Aegir,7/27/2020 5:10,7/27/2020 13:00,,23.98187,120.23419,Taipower Changhua Phase 1 (Demo),9141843,23.97982,120.23398,,,
9275751,foundation,9605396,Aegir,7/27/2020 19:00,7/28/2020 17:01,,24.00072,120.24575,Taipower Changhua Phase 1 (Demo),9141827,23.99869,120.24541,,,
9275755,foundation,9605396,Aegir,7/28/2020 21:01,7/29/2020 19:06,,24.00072,120.24587,Taipower Changhua Phase 1 (Demo),9141827,23.99869,120.24541,,,
9275759,foundation,9605396,Aegir,7/29/2020 22:19,7/30/2020 19:14,,23.99382,120.23517,Taipower Changhua Phase 1 (Demo),9141839,23.9915,120.23491,,,
9275763,foundation,9605396,Aegir,7/30/2020 23:14,7/31/2020 5:00,,23.99381,120.23511,Taipower Changhua Phase 1 (Demo),9141839,23.9915,120.23491,,,
9275835,foundation,9605396,Aegir,8/8/2020 15:10,8/8/2020 20:20,,24.012,120.24629,Taipower Changhua Phase 1 (Demo),9141823,24.01059,120.24649,,,
9275850,foundation,9605396,Aegir,8/10/2020 6:00,8/10/2020 14:00,,24.00967,120.24757,Taipower Changhua Phase 1 (Demo),9141823,24.01059,120.24649,,,
9275869,foundation,9605396,Aegir,8/12/2020 10:09,8/12/2020 16:03,,23.99969,120.24538,Taipower Changhua Phase 1 (Demo),9141827,23.99869,120.24541,,,
9275904,foundation,9605396,Aegir,8/16/2020 1:02,8/16/2020 9:01,,23.96333,120.22989,Taipower Changhua Phase 1 (Demo),9141855,23.96154,120.22965,,,
9275906,foundation,9605396,Aegir,8/16/2020 11:07,8/16/2020 21:10,,23.96332,120.22997,Taipower Changhua Phase 1 (Demo),9141855,23.96154,120.22965,,,
9275910,foundation,9605396,Aegir,8/17/2020 0:04,8/17/2020 8:04,,23.96332,120.22997,Taipower Changhua Phase 1 (Demo),9141855,23.96154,120.22965,,,
9275923,foundation,9605396,Aegir,8/18/2020 2:48,8/18/2020 9:10,,23.98876,120.24491,Taipower Changhua Phase 1 (Demo),9141835,23.98681,120.24493,,,
9275950,foundation,9605396,Aegir,8/21/2020 4:03,8/21/2020 10:02,,23.99566,120.2555,Taipower Changhua Phase 1 (Demo),9141831,23.99343,120.25536,,,
9275976,foundation,9605396,Aegir,8/23/2020 4:00,8/23/2020 14:00,,23.97933,120.23901,Taipower Changhua Phase 1 (Demo),9141845,23.97758,120.23877,,,
9275978,foundation,9605396,Aegir,8/23/2020 16:04,8/24/2020 2:04,,23.97935,120.23914,Taipower Changhua Phase 1 (Demo),9141845,23.97758,120.23877,,,
9275982,foundation,9605396,Aegir,8/24/2020 5:02,8/24/2020 13:00,,23.97933,120.23922,Taipower Changhua Phase 1 (Demo),9141845,23.97758,120.23877,,,
9275986,foundation,9605396,Aegir,8/24/2020 16:04,8/24/2020 23:01,,23.97934,120.23901,Taipower Changhua Phase 1 (Demo),9141845,23.97758,120.23877,,,
9275998,foundation,9605396,Aegir,8/25/2020 18:13,8/26/2020 3:01,,23.97683,120.24403,Taipower Changhua Phase 1 (Demo),9141847,23.97488,120.24416,,,
9276002,foundation,9605396,Aegir,8/26/2020 8:06,8/26/2020 15:01,,23.97683,120.24403,Taipower Changhua Phase 1 (Demo),9141847,23.97488,120.24416,,,
9276006,foundation,9605396,Aegir,8/26/2020 21:08,8/27/2020 2:09,,23.97683,120.24387,Taipower Changhua Phase 1 (Demo),9141847,23.97488,120.24416,,,
9276010,foundation,9605396,Aegir,8/27/2020 9:24,8/27/2020 16:00,,23.97682,120.24392,Taipower Changhua Phase 1 (Demo),9141847,23.97488,120.24416,,,
9276019,foundation,9605396,Aegir,8/28/2020 5:08,8/28/2020 11:00,,23.99821,120.25062,Taipower Changhua Phase 1 (Demo),9141829,23.99634,120.25063,,,
