installation_type,vessel_name,start_date,end_date,installation time,windfarm_name,,,
foundation,Wind Orca,6/18/2014 13:42,6/19/2014 14:03,,Borkum Riffgrund 1,,,
foundation,Wind Orca,6/19/2014 16:09,6/20/2014 4:09,,Borkum Riffgrund 1,,,
foundation,Wind Orca,6/20/2014 6:03,6/20/2014 16:00,,Borkum Riffgrund 1,,,
foundation,Wind Orca,6/21/2014 4:04,6/23/2014 6:49,,Borkum Riffgrund 1,,,
foundation,Wind Orca,6/24/2014 9:01,6/25/2014 5:00,,Borkum Riffgrund 1,,,
foundation,Wind Orca,6/25/2014 6:01,6/25/2014 22:00,,Borkum Riffgrund 1,,,
foundation,Wind Orca,6/25/2014 23:00,6/26/2014 20:00,,Borkum Riffgrund 1,,,
foundation,Wind Orca,6/28/2014 11:14,6/29/2014 4:00,,Borkum Riffgrund 1,,,
foundation,Wind Orca,6/29/2014 7:02,6/29/2014 22:03,,Borkum Riffgrund 1,,,
foundation,Wind Orca,6/29/2014 23:00,6/30/2014 12:00,,Borkum Riffgrund 1,,,
foundation,Wind Orca,6/30/2014 13:12,7/1/2014 6:00,,Borkum Riffgrund 1,,,
foundation,Wind Orca,7/2/2014 19:05,7/3/2014 11:08,,Borkum Riffgrund 1,,,
foundation,Wind Orca,7/3/2014 12:05,7/3/2014 21:00,,Borkum Riffgrund 1,,,
foundation,Wind Orca,7/5/2014 20:00,7/6/2014 15:02,,Borkum Riffgrund 1,,,
foundation,Wind Orca,7/6/2014 17:02,7/7/2014 9:02,,Borkum Riffgrund 1,,,
foundation,Wind Orca,7/7/2014 10:02,7/8/2014 3:02,,Borkum Riffgrund 1,,,
foundation,Wind Orca,7/8/2014 4:02,7/10/2014 18:12,,Borkum Riffgrund 1,,,
foundation,Wind Orca,7/12/2014 2:06,7/12/2014 16:00,,Borkum Riffgrund 1,,,
foundation,Wind Orca,7/12/2014 17:06,7/13/2014 8:03,,Borkum Riffgrund 1,,,
foundation,Wind Orca,7/13/2014 10:03,7/14/2014 2:00,,Borkum Riffgrund 1,,,
foundation,Wind Orca,7/14/2014 3:00,7/14/2014 16:00,,Borkum Riffgrund 1,,,
foundation,Wind Orca,7/15/2014 17:51,7/16/2014 12:17,,Borkum Riffgrund 1,,,
foundation,Wind Orca,7/16/2014 14:05,7/17/2014 8:02,,Borkum Riffgrund 1,,,
foundation,Wind Orca,7/20/2014 12:02,7/21/2014 11:00,,Borkum Riffgrund 1,,,
foundation,Wind Orca,7/24/2014 4:00,7/24/2014 21:00,,Borkum Riffgrund 1,,,
foundation,Wind Orca,7/24/2014 22:06,7/25/2014 13:00,,Borkum Riffgrund 1,,,
foundation,Wind Orca,7/25/2014 15:00,7/26/2014 7:00,,Borkum Riffgrund 1,,,
foundation,Wind Orca,7/26/2014 8:05,7/27/2014 1:01,,Borkum Riffgrund 1,,,
foundation,Wind Orca,7/28/2014 0:04,7/28/2014 15:01,,Borkum Riffgrund 1,,,
foundation,Wind Orca,7/28/2014 16:13,7/29/2014 7:01,,Borkum Riffgrund 1,,,
foundation,Wind Orca,8/25/2014 6:01,8/27/2014 12:00,,Borkum Riffgrund 1,,,
foundation,Wind Orca,7/6/2015 10:00,7/10/2015 16:02,,Sandbank,,,
foundation,Wind Orca,7/10/2015 19:02,7/12/2015 20:00,,Sandbank,,,
foundation,Wind Orca,7/14/2015 14:02,7/15/2015 21:23,,Sandbank,,,
foundation,Wind Orca,7/19/2015 23:00,7/21/2015 1:02,,Sandbank,,,
foundation,Wind Orca,7/23/2015 3:00,7/24/2015 11:00,,Sandbank,,,
foundation,Wind Orca,7/24/2015 13:00,7/27/2015 13:00,,Sandbank,,,
foundation,Wind Orca,7/27/2015 14:00,7/28/2015 19:00,,Sandbank,,,
foundation,Wind Orca,7/28/2015 22:00,8/1/2015 11:02,,Sandbank,,,
foundation,Wind Orca,8/3/2015 6:00,8/4/2015 20:03,,Sandbank,,,
foundation,Wind Orca,8/4/2015 21:03,8/6/2015 1:00,,Sandbank,,,
foundation,Wind Orca,8/6/2015 2:00,8/7/2015 8:00,,Sandbank,,,
foundation,Wind Orca,8/7/2015 9:03,8/8/2015 17:00,,Sandbank,,,
foundation,Wind Orca,8/10/2015 12:04,8/11/2015 18:07,,Sandbank,,,
foundation,Wind Orca,8/11/2015 19:16,8/12/2015 15:04,,Sandbank,,,
foundation,Wind Orca,8/12/2015 17:01,8/13/2015 15:01,,Sandbank,,,
foundation,Wind Orca,8/13/2015 17:01,8/14/2015 13:00,,Sandbank,,,
foundation,Wind Orca,8/16/2015 16:00,8/19/2015 13:02,,Sandbank,,,
foundation,Wind Orca,8/19/2015 14:05,8/20/2015 12:15,,Sandbank,,,
foundation,Wind Orca,8/20/2015 14:00,8/21/2015 9:00,,Sandbank,,,
foundation,Wind Orca,8/21/2015 11:00,8/22/2015 11:03,,Sandbank,,,
foundation,Wind Orca,8/24/2015 22:00,8/28/2015 6:00,,Sandbank,,,
foundation,Wind Orca,8/28/2015 8:04,8/29/2015 3:07,,Sandbank,,,
foundation,Wind Orca,8/29/2015 5:01,8/30/2015 1:07,,Sandbank,,,
foundation,Wind Orca,8/30/2015 3:01,8/30/2015 21:00,,Sandbank,,,
foundation,Wind Orca,9/4/2015 8:00,9/8/2015 4:00,,Sandbank,,,
foundation,Wind Orca,9/8/2015 5:07,9/9/2015 4:00,,Sandbank,,,
foundation,Wind Orca,9/9/2015 5:00,9/10/2015 2:01,,Sandbank,,,
foundation,Wind Orca,9/10/2015 4:03,9/10/2015 22:00,,Sandbank,,,
foundation,Wind Orca,9/13/2015 4:02,9/14/2015 0:00,,Sandbank,,,
foundation,Wind Orca,9/14/2015 2:09,9/14/2015 20:00,,Sandbank,,,
foundation,Wind Orca,9/14/2015 22:00,9/18/2015 14:00,,Sandbank,,,
foundation,Wind Orca,9/18/2015 15:00,9/19/2015 9:00,,Sandbank,,,
foundation,Wind Orca,9/21/2015 22:00,9/23/2015 3:04,,Sandbank,,,
foundation,Wind Orca,9/23/2015 4:04,9/23/2015 23:01,,Sandbank,,,
foundation,Wind Orca,9/24/2015 2:01,9/24/2015 23:34,,Sandbank,,,
foundation,Wind Orca,9/25/2015 1:09,9/26/2015 10:00,,Sandbank,,,
foundation,Wind Orca,9/28/2015 9:00,9/29/2015 4:03,,Sandbank,,,
foundation,Wind Orca,9/29/2015 6:02,9/29/2015 16:00,,Sandbank,,,
foundation,Wind Orca,9/29/2015 21:07,10/1/2015 3:00,,Sandbank,,,
foundation,Wind Orca,10/1/2015 5:00,10/1/2015 22:02,,Sandbank,,,
foundation,Wind Orca,10/7/2015 17:00,10/8/2015 14:00,,Sandbank,,,
foundation,Wind Orca,10/8/2015 15:00,10/9/2015 8:01,,Sandbank,,,
foundation,Wind Orca,10/9/2015 9:07,10/10/2015 1:02,,Sandbank,,,
foundation,Wind Orca,10/10/2015 2:02,10/10/2015 20:02,,Sandbank,,,
foundation,Wind Orca,10/12/2015 14:00,10/13/2015 11:01,,Sandbank,,,
foundation,Wind Orca,10/13/2015 12:13,10/14/2015 14:05,,Sandbank,,,
foundation,Wind Orca,10/14/2015 16:02,10/15/2015 12:21,,Sandbank,,,
foundation,Wind Orca,10/16/2015 0:00,10/16/2015 21:18,,Sandbank,,,
foundation,Wind Orca,10/19/2015 1:15,10/19/2015 21:06,,Sandbank,,,
foundation,Wind Orca,10/19/2015 22:09,10/20/2015 15:13,,Sandbank,,,
foundation,Wind Orca,10/20/2015 16:04,10/21/2015 8:01,,Sandbank,,,
foundation,Wind Orca,10/21/2015 10:00,10/26/2015 15:13,,Sandbank,,,
foundation,Wind Orca,10/28/2015 9:15,10/29/2015 18:00,,Sandbank,,,
foundation,Wind Orca,11/1/2015 12:08,11/2/2015 12:17,,Sandbank,,,
foundation,Wind Orca,11/2/2015 13:06,11/3/2015 6:02,,Sandbank,,,
foundation,Wind Orca,11/3/2015 7:18,11/3/2015 23:00,,Sandbank,,,
foundation,Wind Orca,11/5/2015 16:00,11/6/2015 12:01,,Sandbank,,,
foundation,Wind Orca,11/6/2015 13:01,11/7/2015 8:02,,Sandbank,,,
foundation,Wind Orca,11/7/2015 9:00,11/23/2015 10:01,,Sandbank,,,
foundation,Wind Orca,11/23/2015 11:04,12/8/2015 8:17,,Sandbank,,,
foundation,Wind Orca,12/13/2015 1:00,12/14/2015 7:00,,Sandbank,,,
foundation,Wind Orca,12/14/2015 11:06,12/15/2015 5:48,,Sandbank,,,
foundation,Wind Orca,12/15/2015 7:00,12/15/2015 23:03,,Sandbank,,,
foundation,Wind Orca,12/16/2015 1:00,12/17/2015 5:17,,Sandbank,,,
foundation,Wind Orca,12/28/2015 4:03,1/1/2016 14:43,,Sandbank,,,
foundation,Wind Orca,1/1/2016 16:26,1/9/2016 9:00,,Sandbank,,,
foundation,Wind Orca,1/9/2016 10:03,1/10/2016 21:59,,Sandbank,,,
foundation,Wind Orca,1/11/2016 1:47,1/11/2016 22:15,,Sandbank,,,
foundation,Wind Orca,1/18/2016 5:00,1/19/2016 14:00,,Sandbank,,,
foundation,Wind Orca,1/21/2016 6:03,1/23/2016 20:01,,Sandbank,,,
foundation,Wind Orca,1/23/2016 22:01,1/24/2016 15:28,,Sandbank,,,
foundation,Wind Orca,1/25/2016 1:52,1/25/2016 16:20,,Sandbank,,,
foundation,Wind Orca,2/5/2016 8:00,2/9/2016 18:15,,Sandbank,,,
foundation,Wind Orca,2/11/2016 7:08,2/12/2016 7:09,,Sandbank,,,
foundation,Wind Orca,7/1/2016 2:00,7/6/2016 22:01,,Rampion,,,
foundation,Wind Orca,7/7/2016 0:02,7/9/2016 8:02,,Rampion,,,
foundation,Wind Orca,7/9/2016 9:02,7/12/2016 11:02,,Rampion,,,
foundation,Wind Orca,7/12/2016 12:02,7/14/2016 5:02,,Rampion,,,
foundation,Wind Orca,7/18/2016 1:00,7/21/2016 8:00,,Rampion,,,
foundation,Wind Orca,7/21/2016 10:00,7/22/2016 20:01,,Rampion,,,
foundation,Wind Orca,7/22/2016 23:01,7/24/2016 10:01,,Rampion,,,
foundation,Wind Orca,7/24/2016 16:04,7/26/2016 9:00,,Rampion,,,
foundation,Wind Orca,7/30/2016 8:00,7/31/2016 15:02,,Rampion,,,
foundation,Wind Orca,7/31/2016 16:02,8/1/2016 21:00,,Rampion,,,
foundation,Wind Orca,8/1/2016 22:00,8/5/2016 19:00,,Rampion,,,
foundation,Wind Orca,8/5/2016 21:03,8/6/2016 22:01,,Rampion,,,
foundation,Wind Orca,8/10/2016 11:00,8/12/2016 1:04,,Rampion,,,
foundation,Wind Orca,8/12/2016 2:04,8/13/2016 3:00,,Rampion,,,
foundation,Wind Orca,8/13/2016 4:00,8/14/2016 6:00,,Rampion,,,
foundation,Wind Orca,8/19/2016 7:00,8/23/2016 12:00,,Rampion,,,
foundation,Wind Orca,8/23/2016 15:01,8/25/2016 3:10,,Rampion,,,
foundation,Wind Orca,8/25/2016 4:01,8/26/2016 11:01,,Rampion,,,
foundation,Wind Orca,8/26/2016 13:01,8/27/2016 17:00,,Rampion,,,
foundation,Wind Orca,8/31/2016 0:00,9/1/2016 9:00,,Rampion,,,
foundation,Wind Orca,9/1/2016 11:00,9/2/2016 20:00,,Rampion,,,
foundation,Wind Orca,9/8/2016 8:00,9/9/2016 2:02,,Rampion,,,
foundation,Wind Orca,9/9/2016 3:00,9/10/2016 3:00,,Rampion,,,
foundation,Wind Orca,9/10/2016 5:00,9/11/2016 19:00,,Rampion,,,
foundation,Wind Orca,9/11/2016 21:02,9/12/2016 21:00,,Rampion,,,
foundation,Wind Orca,9/15/2016 18:00,9/18/2016 19:01,,Rampion,,,
foundation,Wind Orca,9/18/2016 20:00,9/19/2016 20:02,,Rampion,,,
foundation,Wind Orca,9/19/2016 22:14,9/21/2016 19:02,,Rampion,,,
foundation,Wind Orca,9/21/2016 21:04,9/22/2016 20:00,,Rampion,,,
foundation,Wind Orca,9/25/2016 14:00,9/26/2016 16:02,,Rampion,,,
foundation,Wind Orca,9/26/2016 18:04,9/28/2016 9:01,,Rampion,,,
foundation,Wind Orca,9/28/2016 11:01,9/30/2016 17:01,,Rampion,,,
foundation,Wind Orca,9/30/2016 19:03,10/2/2016 20:00,,Rampion,,,
foundation,Wind Orca,10/8/2016 12:01,10/9/2016 12:00,,Rampion,,,
foundation,Wind Orca,10/9/2016 15:00,10/10/2016 23:00,,Rampion,,,
foundation,Wind Orca,10/11/2016 1:00,10/12/2016 2:00,,Rampion,,,
foundation,Wind Orca,10/12/2016 4:00,10/14/2016 16:00,,Rampion,,,
foundation,Wind Orca,10/17/2016 17:02,10/20/2016 5:02,,Rampion,,,
foundation,Wind Orca,10/20/2016 9:02,10/21/2016 7:00,,Rampion,,,
foundation,Wind Orca,10/21/2016 10:03,10/22/2016 13:00,,Rampion,,,
foundation,Wind Orca,10/22/2016 14:00,10/24/2016 1:00,,Rampion,,,
foundation,Wind Orca,10/26/2016 18:04,10/27/2016 15:10,,Rampion,,,
foundation,Wind Orca,10/27/2016 17:01,10/28/2016 17:01,,Rampion,,,
foundation,Wind Orca,10/28/2016 19:01,10/29/2016 19:01,,Rampion,,,
foundation,Wind Orca,10/29/2016 20:01,10/30/2016 16:01,,Rampion,,,
foundation,Wind Orca,11/2/2016 17:01,11/4/2016 7:01,,Rampion,,,
foundation,Wind Orca,11/4/2016 8:01,11/5/2016 10:01,,Rampion,,,
foundation,Wind Orca,11/5/2016 14:00,11/7/2016 21:00,,Rampion,,,
turbine,Wind Orca,5/14/2017 21:00,5/17/2017 7:00,,Galloper,,,
turbine,Wind Orca,5/17/2017 9:01,5/20/2017 13:00,,Galloper,,,
turbine,Wind Orca,5/20/2017 14:00,5/22/2017 5:00,,Galloper,,,
turbine,Wind Orca,6/1/2017 9:00,6/3/2017 12:00,,Galloper,,,
turbine,Wind Orca,6/3/2017 15:00,6/5/2017 8:00,,Galloper,,,
turbine,Wind Orca,6/5/2017 11:00,6/10/2017 4:02,,Galloper,,,
turbine,Wind Orca,6/10/2017 5:02,6/12/2017 12:00,,Galloper,,,
turbine,Wind Orca,6/22/2017 20:00,6/27/2017 8:00,,Galloper,,,
turbine,Wind Orca,6/27/2017 15:00,6/30/2017 20:00,,Galloper,,,
turbine,Wind Orca,6/30/2017 21:00,7/7/2017 22:02,,Galloper,,,
turbine,Wind Orca,7/16/2017 13:41,7/18/2017 13:00,,Galloper,,,
turbine,Wind Orca,7/18/2017 19:00,7/23/2017 2:03,,Galloper,,,
turbine,Wind Orca,8/2/2017 3:00,8/6/2017 3:02,,Galloper,,,
turbine,Wind Orca,8/6/2017 7:00,8/11/2017 4:01,,Galloper,,,
turbine,Wind Orca,8/11/2017 6:01,8/13/2017 2:02,,Galloper,,,
turbine,Wind Orca,8/16/2017 6:08,8/20/2017 22:00,,Galloper,,,
turbine,Wind Orca,8/20/2017 23:00,8/22/2017 15:06,,Galloper,,,
turbine,Wind Orca,8/22/2017 17:00,8/24/2017 12:03,,Galloper,,,
turbine,Wind Orca,8/24/2017 14:00,8/26/2017 8:00,,Galloper,,,
turbine,Wind Orca,8/26/2017 9:00,8/27/2017 15:00,,Galloper,,,
turbine,Wind Orca,8/30/2017 10:00,9/4/2017 7:00,,Galloper,,,
turbine,Wind Orca,9/4/2017 9:00,9/8/2017 5:02,,Galloper,,,
turbine,Wind Orca,9/8/2017 19:14,9/12/2017 7:35,,Galloper,,,
turbine,Wind Orca,9/12/2017 9:05,9/16/2017 14:00,,Galloper,,,
turbine,Wind Orca,9/16/2017 18:00,9/19/2017 12:00,,Galloper,,,
turbine,Wind Orca,9/23/2017 0:00,9/25/2017 15:05,,Galloper,,,
turbine,Wind Orca,9/25/2017 17:00,9/30/2017 20:00,,Galloper,,,
turbine,Wind Orca,10/1/2017 2:03,10/9/2017 1:08,,Galloper,,,
turbine,Wind Orca,10/9/2017 2:01,10/10/2017 10:12,,Galloper,,,
turbine,Wind Orca,10/10/2017 23:10,10/15/2017 10:18,,Galloper,,,
turbine,Wind Orca,10/24/2017 11:00,10/27/2017 10:12,,Galloper,,,
turbine,Wind Orca,10/28/2017 3:52,10/31/2017 7:35,,Galloper,,,
turbine,Wind Orca,10/31/2017 9:02,11/3/2017 15:03,,Galloper,,,
turbine,Wind Orca,11/3/2017 16:08,11/6/2017 5:02,,Galloper,,,
turbine,Wind Orca,11/6/2017 13:00,11/7/2017 18:01,,Galloper,,,
turbine,Wind Orca,11/10/2017 9:00,11/15/2017 0:01,,Galloper,,,
turbine,Wind Orca,11/15/2017 2:00,11/18/2017 3:02,,Galloper,,,
turbine,Wind Orca,11/18/2017 7:01,11/20/2017 13:06,,Galloper,,,
turbine,Wind Orca,11/20/2017 18:00,11/25/2017 11:01,,Galloper,,,
turbine,Wind Orca,11/25/2017 13:06,12/4/2017 12:16,,Galloper,,,
turbine,Wind Orca,4/8/2018 20:00,4/15/2018 7:00,,EOWDC European Offshore Wind Deployment Centre (Aberdeen),,,
turbine,Wind Orca,4/15/2018 16:00,4/22/2018 21:00,,EOWDC European Offshore Wind Deployment Centre (Aberdeen),,,
turbine,Wind Orca,4/23/2018 4:00,4/26/2018 0:00,,EOWDC European Offshore Wind Deployment Centre (Aberdeen),,,
turbine,Wind Orca,5/4/2018 14:00,5/8/2018 6:00,,EOWDC European Offshore Wind Deployment Centre (Aberdeen),,,
turbine,Wind Orca,5/8/2018 10:00,5/10/2018 6:00,,EOWDC European Offshore Wind Deployment Centre (Aberdeen),,,
turbine,Wind Orca,5/10/2018 8:00,5/12/2018 8:00,,EOWDC European Offshore Wind Deployment Centre (Aberdeen),,,
turbine,Wind Orca,5/12/2018 10:00,5/14/2018 0:00,,EOWDC European Offshore Wind Deployment Centre (Aberdeen),,,
turbine,Wind Orca,5/20/2018 22:00,5/22/2018 20:00,,EOWDC European Offshore Wind Deployment Centre (Aberdeen),,,
turbine,Wind Orca,5/22/2018 21:00,5/24/2018 13:00,,EOWDC European Offshore Wind Deployment Centre (Aberdeen),,,
turbine,Wind Orca,5/24/2018 14:00,5/25/2018 20:01,,EOWDC European Offshore Wind Deployment Centre (Aberdeen),,,
turbine,Wind Orca,5/25/2018 22:00,5/27/2018 11:01,,EOWDC European Offshore Wind Deployment Centre (Aberdeen),,,
turbine,Wind Orca,7/13/2018 4:48,7/14/2018 10:02,,Beatrice,,,
turbine,Wind Orca,7/15/2018 21:34,7/24/2018 12:10,,Beatrice,,,
turbine,Wind Orca,7/27/2018 16:05,8/3/2018 11:45,,Beatrice,,,
turbine,Wind Orca,8/15/2018 4:05,8/16/2018 0:23,,Beatrice,,,
turbine,Wind Orca,8/19/2018 18:07,8/25/2018 10:41,,Beatrice,,,
turbine,Wind Orca,9/5/2018 14:44,9/17/2018 8:42,,Beatrice,,,
turbine,Wind Orca,9/21/2018 12:21,10/8/2018 21:17,,Beatrice,,,
turbine,Wind Orca,10/28/2018 17:41,11/3/2018 23:44,,Beatrice,,,
turbine,Wind Orca,11/4/2018 1:18,11/5/2018 11:38,,Beatrice,,,
turbine,Wind Orca,11/5/2018 16:31,11/12/2018 7:17,,Beatrice,,,
turbine,Wind Orca,11/14/2018 3:00,11/17/2018 8:17,,Beatrice,,,
turbine,Wind Orca,11/17/2018 11:09,11/19/2018 11:08,,Beatrice,,,
turbine,Wind Orca,11/25/2018 15:25,11/26/2018 13:27,,Beatrice,,,
turbine,Wind Orca,11/26/2018 16:11,12/1/2018 21:16,,Beatrice,,,
turbine,Wind Orca,12/2/2018 2:53,12/3/2018 2:02,,Beatrice,,,
turbine,Wind Orca,12/3/2018 4:00,12/4/2018 8:00,,Beatrice,,,
turbine,Wind Orca,12/23/2018 17:37,12/24/2018 14:58,,Beatrice,,,
turbine,Wind Orca,12/24/2018 17:00,12/26/2018 13:22,,Beatrice,,,
turbine,Wind Orca,1/1/2019 3:55,1/3/2019 13:10,,Beatrice,,,
turbine,Wind Orca,1/3/2019 15:23,1/4/2019 11:46,,Beatrice,,,
turbine,Wind Orca,1/4/2019 19:23,1/5/2019 13:55,,Beatrice,,,
turbine,Wind Orca,1/5/2019 17:08,1/6/2019 15:11,,Beatrice,,,
turbine,Wind Orca,1/10/2019 19:05,1/16/2019 2:52,,Beatrice,,,
turbine,Wind Orca,1/16/2019 4:25,1/19/2019 0:23,,Beatrice,,,
turbine,Wind Orca,1/19/2019 2:41,1/20/2019 4:04,,Beatrice,,,
turbine,Wind Orca,1/20/2019 5:00,1/23/2019 1:12,,Beatrice,,,
turbine,Wind Orca,1/23/2019 4:03,1/24/2019 11:00,,Beatrice,,,
turbine,Wind Orca,1/28/2019 19:00,1/30/2019 1:00,,Beatrice,,,
turbine,Wind Orca,1/30/2019 3:17,1/31/2019 15:28,,Beatrice,,,
turbine,Wind Orca,1/31/2019 18:00,2/2/2019 8:00,,Beatrice,,,
turbine,Wind Orca,2/2/2019 11:00,2/3/2019 8:01,,Beatrice,,,
turbine,Wind Orca,2/3/2019 10:00,2/5/2019 11:08,,Beatrice,,,
turbine,Wind Orca,2/7/2019 19:05,2/12/2019 5:43,,Beatrice,,,
turbine,Wind Orca,2/12/2019 7:01,2/16/2019 14:02,,Beatrice,,,
turbine,Wind Orca,2/16/2019 16:02,2/21/2019 13:03,,Beatrice,,,
turbine,Wind Orca,2/21/2019 15:00,2/24/2019 10:05,,Beatrice,,,
turbine,Wind Orca,2/24/2019 12:05,2/25/2019 17:01,,Beatrice,,,
turbine,Wind Orca,2/28/2019 8:01,3/1/2019 13:51,,Beatrice,,,
turbine,Wind Orca,3/1/2019 15:10,3/2/2019 14:07,,Beatrice,,,
turbine,Wind Orca,3/2/2019 16:04,3/21/2019 12:09,,Beatrice,,,
turbine,Wind Orca,3/21/2019 14:00,3/26/2019 3:01,,Beatrice,,,
turbine,Wind Orca,3/26/2019 5:00,3/26/2019 13:04,,Beatrice,,,
turbine,Wind Orca,3/26/2019 17:01,3/27/2019 11:01,,Beatrice,,,
turbine,Wind Orca,3/27/2019 15:01,3/29/2019 13:08,,Beatrice,,,
turbine,Wind Orca,3/29/2019 15:05,3/30/2019 9:02,,Beatrice,,,
turbine,Wind Orca,4/6/2019 3:04,4/10/2019 2:31,,Beatrice,,,
turbine,Wind Orca,4/10/2019 5:00,4/11/2019 3:00,,Beatrice,,,
turbine,Wind Orca,4/11/2019 5:02,4/12/2019 7:00,,Beatrice,,,
turbine,Wind Orca,4/12/2019 10:03,4/18/2019 21:00,,Beatrice,,,
turbine,Wind Orca,4/21/2019 0:00,4/22/2019 2:00,,Beatrice,,,
turbine,Wind Orca,4/22/2019 4:00,4/27/2019 11:00,,Beatrice,,,
turbine,Wind Orca,4/27/2019 12:00,4/28/2019 11:00,,Beatrice,,,
turbine,Wind Orca,4/28/2019 12:00,4/29/2019 12:00,,Beatrice,,,
turbine,Wind Orca,4/29/2019 14:00,4/30/2019 15:00,,Beatrice,,,
turbine,Wind Orca,5/8/2019 17:00,5/10/2019 12:00,,Beatrice,,,
turbine,Wind Orca,5/10/2019 13:03,5/11/2019 14:00,,Beatrice,,,
turbine,Wind Orca,5/11/2019 17:01,5/12/2019 0:01,,Beatrice,,,
turbine,Wind Orca,5/12/2019 16:04,5/13/2019 10:01,,Beatrice,,,
turbine,Wind Orca,5/13/2019 15:01,5/14/2019 17:00,,Beatrice,,,
foundation,Wind Orca,2/22/2021 10:00,2/26/2021 8:03,,Hornsea 2,,,
foundation,Wind Orca,2/26/2021 10:03,2/27/2021 15:00,,Hornsea 2,,,
foundation,Wind Orca,2/27/2021 16:05,2/28/2021 17:04,,Hornsea 2,,,
foundation,Wind Orca,3/6/2021 20:08,3/8/2021 13:03,,Hornsea 2,,,
foundation,Wind Orca,3/8/2021 16:05,3/13/2021 23:10,,Hornsea 2,,,
foundation,Wind Orca,3/14/2021 0:39,3/17/2021 13:00,,Hornsea 2,,,
foundation,Wind Orca,3/20/2021 19:42,3/22/2021 8:01,,Hornsea 2,,,
foundation,Wind Orca,3/22/2021 10:13,3/23/2021 9:00,,Hornsea 2,,,
foundation,Wind Orca,3/23/2021 11:00,3/24/2021 17:43,,Hornsea 2,,,
foundation,Wind Orca,3/30/2021 1:04,3/30/2021 23:46,,Hornsea 2,,,
foundation,Wind Orca,3/31/2021 1:01,3/31/2021 20:00,,Hornsea 2,,,
foundation,Wind Orca,3/31/2021 22:00,4/2/2021 0:00,,Hornsea 2,,,
foundation,Wind Orca,4/12/2021 0:02,4/13/2021 2:13,,Hornsea 2,,,
foundation,Wind Orca,4/13/2021 4:14,4/14/2021 21:02,,Hornsea 2,,,
foundation,Wind Orca,4/14/2021 23:05,4/15/2021 22:14,,Hornsea 2,,,
foundation,Wind Orca,4/18/2021 12:01,4/19/2021 13:01,,Hornsea 2,,,
foundation,Wind Orca,4/19/2021 15:01,4/20/2021 11:13,,Hornsea 2,,,
foundation,Wind Orca,4/20/2021 14:13,4/21/2021 10:20,,Hornsea 2,,,
foundation,Wind Orca,4/24/2021 17:14,4/25/2021 16:02,,Hornsea 2,,,
foundation,Wind Orca,4/25/2021 18:00,4/26/2021 12:03,,Hornsea 2,,,
foundation,Wind Orca,4/26/2021 14:14,5/6/2021 5:10,,Hornsea 2,,,
foundation,Wind Orca,5/14/2021 3:27,5/15/2021 5:03,,Hornsea 2,,,
foundation,Wind Orca,5/15/2021 8:09,5/16/2021 3:03,,Hornsea 2,,,
foundation,Wind Orca,5/16/2021 5:19,5/16/2021 21:12,,Hornsea 2,,,
foundation,Wind Orca,5/19/2021 11:00,5/20/2021 5:05,,Hornsea 2,,,
foundation,Wind Orca,5/20/2021 7:05,5/23/2021 11:02,,Hornsea 2,,,
foundation,Wind Orca,5/23/2021 12:08,5/24/2021 10:11,,Hornsea 2,,,
foundation,Wind Orca,5/27/2021 6:05,5/28/2021 0:06,,Hornsea 2,,,
foundation,Wind Orca,5/28/2021 1:10,5/28/2021 18:00,,Hornsea 2,,,
foundation,Wind Orca,5/28/2021 20:02,5/29/2021 12:07,,Hornsea 2,,,
foundation,Wind Orca,5/31/2021 22:00,6/1/2021 16:00,,Hornsea 2,,,
foundation,Wind Orca,6/1/2021 17:00,6/2/2021 20:00,,Hornsea 2,,,
foundation,Wind Orca,6/2/2021 22:02,6/3/2021 10:00,,Hornsea 2,,,
foundation,Wind Orca,6/6/2021 12:01,6/7/2021 3:01,,Hornsea 2,,,
foundation,Wind Orca,6/7/2021 5:01,6/7/2021 17:01,,Hornsea 2,,,
foundation,Wind Orca,6/7/2021 19:01,6/8/2021 9:02,,Hornsea 2,,,
foundation,Wind Orca,6/10/2021 21:01,6/11/2021 8:02,,Hornsea 2,,,
foundation,Wind Orca,6/11/2021 9:02,6/12/2021 2:00,,Hornsea 2,,,
foundation,Wind Orca,6/12/2021 3:00,6/12/2021 17:01,,Hornsea 2,,,
foundation,Wind Orca,6/14/2021 22:02,6/15/2021 18:00,,Hornsea 2,,,
foundation,Wind Orca,6/15/2021 20:01,6/16/2021 14:02,,Hornsea 2,,,
foundation,Wind Orca,6/16/2021 18:02,6/17/2021 5:01,,Hornsea 2,,,
foundation,Wind Orca,6/19/2021 12:02,6/20/2021 4:01,,Hornsea 2,,,
foundation,Wind Orca,6/20/2021 7:02,6/20/2021 22:01,,Hornsea 2,,,
foundation,Wind Orca,6/21/2021 1:02,6/21/2021 14:02,,Hornsea 2,,,
foundation,Wind Orca,6/23/2021 16:01,6/24/2021 7:00,,Hornsea 2,,,
foundation,Wind Orca,6/24/2021 10:00,6/25/2021 3:01,,Hornsea 2,,,
foundation,Wind Orca,6/25/2021 9:03,6/25/2021 21:02,,Hornsea 2,,,
foundation,Wind Orca,6/28/2021 0:00,6/28/2021 21:00,,Hornsea 2,,,
foundation,Wind Orca,6/29/2021 0:01,6/29/2021 16:00,,Hornsea 2,,,
